"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","I5101",""
"地域 コード","地域","調査年 コード","調査年","/項目","I5101_病院数【施設】","注釈"
"35211","山口県 長門市","2009100000","2009年度","","6",""
"35211","山口県 長門市","2008100000","2008年度","","6",""
"35211","山口県 長門市","2007100000","2007年度","","6",""
"35211","山口県 長門市","2006100000","2006年度","","6",""
"35211","山口県 長門市","2005100000","2005年度","","6",""
"35211","山口県 長門市","2004100000","2004年度","","6",""
"35211","山口県 長門市","2003100000","2003年度","","6",""
"35211","山口県 長門市","2002100000","2002年度","","6",""
"35211","山口県 長門市","2001100000","2001年度","","6",""
"35211","山口県 長門市","2000100000","2000年度","","6",""
"35211","山口県 長門市","1999100000","1999年度","","6",""
"35211","山口県 長門市","1998100000","1998年度","","6",""
"35211","山口県 長門市","1997100000","1997年度","","6",""
"35212","山口県 柳井市","2019100000","2019年度","","4",""
"35212","山口県 柳井市","2018100000","2018年度","","4",""
"35212","山口県 柳井市","2017100000","2017年度","","4",""
"35212","山口県 柳井市","2016100000","2016年度","","4",""
"35212","山口県 柳井市","2015100000","2015年度","","4",""
"35212","山口県 柳井市","2014100000","2014年度","","4",""
"35212","山口県 柳井市","2013100000","2013年度","","4",""
"35212","山口県 柳井市","2012100000","2012年度","","4",""
"35212","山口県 柳井市","2011100000","2011年度","","4",""
"35212","山口県 柳井市","2010100000","2010年度","","4",""
"35212","山口県 柳井市","2009100000","2009年度","","4",""
"35212","山口県 柳井市","2008100000","2008年度","","4",""
"35212","山口県 柳井市","2007100000","2007年度","","4",""
"35212","山口県 柳井市","2006100000","2006年度","","4",""
"35212","山口県 柳井市","2005100000","2005年度","","4",""
"35212","山口県 柳井市","2004100000","2004年度","","4",""
"35212","山口県 柳井市","2003100000","2003年度","","4",""
"35212","山口県 柳井市","2002100000","2002年度","","4",""
"35212","山口県 柳井市","2001100000","2001年度","","4",""
"35212","山口県 柳井市","2000100000","2000年度","","4",""
"35212","山口県 柳井市","1999100000","1999年度","","4",""
"35212","山口県 柳井市","1998100000","1998年度","","4",""
"35212","山口県 柳井市","1997100000","1997年度","","4",""
"35213","山口県 美祢市","2019100000","2019年度","","3",""
"35213","山口県 美祢市","2018100000","2018年度","","3",""
"35213","山口県 美祢市","2017100000","2017年度","","3",""
"35213","山口県 美祢市","2016100000","2016年度","","3",""
"35213","山口県 美祢市","2015100000","2015年度","","3",""
"35213","山口県 美祢市","2014100000","2014年度","","3",""
"35213","山口県 美祢市","2013100000","2013年度","","3",""
"35213","山口県 美祢市","2012100000","2012年度","","3",""
"35213","山口県 美祢市","2011100000","2011年度","","3",""
"35213","山口県 美祢市","2010100000","2010年度","","3",""
"35213","山口県 美祢市","2009100000","2009年度","","3",""
"35213","山口県 美祢市","2008100000","2008年度","","3",""
"35213","山口県 美祢市","2007100000","2007年度","","3",""
"35213","山口県 美祢市","2006100000","2006年度","","3",""
"35213","山口県 美祢市","2005100000","2005年度","","3",""
"35213","山口県 美祢市","2004100000","2004年度","","3",""
"35213","山口県 美祢市","2003100000","2003年度","","3",""
"35213","山口県 美祢市","2002100000","2002年度","","3",""
"35213","山口県 美祢市","2001100000","2001年度","","3",""
"35213","山口県 美祢市","2000100000","2000年度","","3",""
"35213","山口県 美祢市","1999100000","1999年度","","3",""
"35213","山口県 美祢市","1998100000","1998年度","","3",""
"35213","山口県 美祢市","1997100000","1997年度","","3",""
"35215","山口県 周南市","2019100000","2019年度","","15",""
"35215","山口県 周南市","2018100000","2018年度","","15",""
"35215","山口県 周南市","2017100000","2017年度","","15",""
"35215","山口県 周南市","2016100000","2016年度","","15",""
"35215","山口県 周南市","2015100000","2015年度","","15",""
"35215","山口県 周南市","2014100000","2014年度","","15",""
"35215","山口県 周南市","2013100000","2013年度","","15",""
"35215","山口県 周南市","2012100000","2012年度","","15",""
"35215","山口県 周南市","2011100000","2011年度","","14",""
"35215","山口県 周南市","2010100000","2010年度","","14",""
"35215","山口県 周南市","2009100000","2009年度","","14",""
"35215","山口県 周南市","2008100000","2008年度","","14",""
"35215","山口県 周南市","2007100000","2007年度","","14",""
"35215","山口県 周南市","2006100000","2006年度","","14",""
"35215","山口県 周南市","2005100000","2005年度","","14",""
"35215","山口県 周南市","2004100000","2004年度","","14",""
"35215","山口県 周南市","2003100000","2003年度","","14",""
"35215","山口県 周南市","2002100000","2002年度","","14",""
"35215","山口県 周南市","2001100000","2001年度","","14",""
"35215","山口県 周南市","2000100000","2000年度","","14",""
"35215","山口県 周南市","1999100000","1999年度","","15",""
"35215","山口県 周南市","1998100000","1998年度","","15",""
"35215","山口県 周南市","1997100000","1997年度","","15",""
"35216","山口県 山陽小野田市","2019100000","2019年度","","7",""
"35216","山口県 山陽小野田市","2018100000","2018年度","","7",""
"35216","山口県 山陽小野田市","2017100000","2017年度","","7",""
"35216","山口県 山陽小野田市","2016100000","2016年度","","7",""
"35216","山口県 山陽小野田市","2015100000","2015年度","","7",""
"35216","山口県 山陽小野田市","2014100000","2014年度","","7",""
"35216","山口県 山陽小野田市","2013100000","2013年度","","7",""
"35216","山口県 山陽小野田市","2012100000","2012年度","","7",""
"35216","山口県 山陽小野田市","2011100000","2011年度","","7",""
"35216","山口県 山陽小野田市","2010100000","2010年度","","7",""
"35216","山口県 山陽小野田市","2009100000","2009年度","","7",""
"35216","山口県 山陽小野田市","2008100000","2008年度","","7",""
"35216","山口県 山陽小野田市","2007100000","2007年度","","8",""
"35216","山口県 山陽小野田市","2006100000","2006年度","","8",""
"35216","山口県 山陽小野田市","2005100000","2005年度","","8",""
"35216","山口県 山陽小野田市","2004100000","2004年度","","8",""
"35216","山口県 山陽小野田市","2003100000","2003年度","","8",""
"35216","山口県 山陽小野田市","2002100000","2002年度","","8",""
"35216","山口県 山陽小野田市","2001100000","2001年度","","8",""
"35216","山口県 山陽小野田市","2000100000","2000年度","","8",""
"35216","山口県 山陽小野田市","1999100000","1999年度","","8",""
"35216","山口県 山陽小野田市","1998100000","1998年度","","8",""
"35216","山口県 山陽小野田市","1997100000","1997年度","","9",""
"35305","山口県 周防大島町","2019100000","2019年度","","4",""
"35305","山口県 周防大島町","2018100000","2018年度","","4",""
"35305","山口県 周防大島町","2017100000","2017年度","","4",""
"35305","山口県 周防大島町","2016100000","2016年度","","4",""
"35305","山口県 周防大島町","2015100000","2015年度","","4",""
"35305","山口県 周防大島町","2014100000","2014年度","","4",""
"35305","山口県 周防大島町","2013100000","2013年度","","4",""
"35305","山口県 周防大島町","2012100000","2012年度","","4",""
"35305","山口県 周防大島町","2011100000","2011年度","","4",""
"35305","山口県 周防大島町","2010100000","2010年度","","4",""
"35305","山口県 周防大島町","2009100000","2009年度","","4",""
"35305","山口県 周防大島町","2008100000","2008年度","","4",""
"35305","山口県 周防大島町","2007100000","2007年度","","5",""
"35305","山口県 周防大島町","2006100000","2006年度","","5",""
"35305","山口県 周防大島町","2005100000","2005年度","","5",""
"35305","山口県 周防大島町","2004100000","2004年度","","5",""
"35305","山口県 周防大島町","2003100000","2003年度","","5",""
"35305","山口県 周防大島町","2002100000","2002年度","","5",""
"35305","山口県 周防大島町","2001100000","2001年度","","5",""
"35305","山口県 周防大島町","2000100000","2000年度","","5",""
"35305","山口県 周防大島町","1999100000","1999年度","","5",""
"35305","山口県 周防大島町","1998100000","1998年度","","5",""
"35305","山口県 周防大島町","1997100000","1997年度","","5",""
"35321","山口県 和木町","2019100000","2019年度","","0",""
"35321","山口県 和木町","2018100000","2018年度","","0",""
"35321","山口県 和木町","2017100000","2017年度","","0",""
"35321","山口県 和木町","2016100000","2016年度","","0",""
"35321","山口県 和木町","2015100000","2015年度","","0",""
"35321","山口県 和木町","2014100000","2014年度","","0",""
"35321","山口県 和木町","2013100000","2013年度","","0",""
"35321","山口県 和木町","2012100000","2012年度","","0",""
"35321","山口県 和木町","2011100000","2011年度","","0",""
"35321","山口県 和木町","2010100000","2010年度","","0",""
"35321","山口県 和木町","2009100000","2009年度","","0",""
"35321","山口県 和木町","2008100000","2008年度","","0",""
"35321","山口県 和木町","2007100000","2007年度","","0",""
"35321","山口県 和木町","2006100000","2006年度","","0",""
"35321","山口県 和木町","2005100000","2005年度","","0",""
"35321","山口県 和木町","2004100000","2004年度","","0",""
"35321","山口県 和木町","2003100000","2003年度","","0",""
"35321","山口県 和木町","2002100000","2002年度","","0",""
"35321","山口県 和木町","2001100000","2001年度","","0",""
"35321","山口県 和木町","2000100000","2000年度","","0",""
"35321","山口県 和木町","1999100000","1999年度","","0",""
"35321","山口県 和木町","1998100000","1998年度","","0",""
"35321","山口県 和木町","1997100000","1997年度","","0",""
"35341","山口県 上関町","2019100000","2019年度","","0",""
"35341","山口県 上関町","2018100000","2018年度","","0",""
"35341","山口県 上関町","2017100000","2017年度","","0",""
"35341","山口県 上関町","2016100000","2016年度","","0",""
"35341","山口県 上関町","2015100000","2015年度","","0",""
"35341","山口県 上関町","2014100000","2014年度","","0",""
"35341","山口県 上関町","2013100000","2013年度","","0",""
"35341","山口県 上関町","2012100000","2012年度","","0",""
"35341","山口県 上関町","2011100000","2011年度","","0",""
"35341","山口県 上関町","2010100000","2010年度","","0",""
"35341","山口県 上関町","2009100000","2009年度","","0",""
"35341","山口県 上関町","2008100000","2008年度","","0",""
"35341","山口県 上関町","2007100000","2007年度","","0",""
"35341","山口県 上関町","2006100000","2006年度","","0",""
"35341","山口県 上関町","2005100000","2005年度","","0",""
"35341","山口県 上関町","2004100000","2004年度","","0",""
"35341","山口県 上関町","2003100000","2003年度","","0",""
"35341","山口県 上関町","2002100000","2002年度","","0",""
