地域コード,地域,調査年コード,調査年,15歳未満人口割合,65歳以上人口割合,課税対象所得
22131,静岡県 浜松市 中区,2010,2010年度,13.205,21.039,
22131,静岡県 浜松市 中区,2005,2005年度,,,
22131,静岡県 浜松市 中区,2000,2000年度,,,
22131,静岡県 浜松市 中区,1995,1995年度,,,
22131,静岡県 浜松市 中区,1990,1990年度,,,
22132,静岡県 浜松市 東区,2015,2015年度,14.406,24.449,
22132,静岡県 浜松市 東区,2010,2010年度,14.944,20.956,
22132,静岡県 浜松市 東区,2005,2005年度,,,
22132,静岡県 浜松市 東区,2000,2000年度,,,
22132,静岡県 浜松市 東区,1995,1995年度,,,
22132,静岡県 浜松市 東区,1990,1990年度,,,
22133,静岡県 浜松市 西区,2015,2015年度,14.516,26.42,
22133,静岡県 浜松市 西区,2010,2010年度,15.286,22.429,
22133,静岡県 浜松市 西区,2005,2005年度,,,
22133,静岡県 浜松市 西区,2000,2000年度,,,
22133,静岡県 浜松市 西区,1995,1995年度,,,
22133,静岡県 浜松市 西区,1990,1990年度,,,
22134,静岡県 浜松市 南区,2015,2015年度,13.403,26.035,
22134,静岡県 浜松市 南区,2010,2010年度,14.421,22.107,
22134,静岡県 浜松市 南区,2005,2005年度,,,
22134,静岡県 浜松市 南区,2000,2000年度,,,
22134,静岡県 浜松市 南区,1995,1995年度,,,
22134,静岡県 浜松市 南区,1990,1990年度,,,
22135,静岡県 浜松市 北区,2015,2015年度,13.226,28.146,
22135,静岡県 浜松市 北区,2010,2010年度,13.547,24.459,
22135,静岡県 浜松市 北区,2005,2005年度,,,
22135,静岡県 浜松市 北区,2000,2000年度,,,
22135,静岡県 浜松市 北区,1995,1995年度,,,
22135,静岡県 浜松市 北区,1990,1990年度,,,
22136,静岡県 浜松市 浜北区,2015,2015年度,15.454,25.312,
22136,静岡県 浜松市 浜北区,2010,2010年度,14.966,22.488,
22136,静岡県 浜松市 浜北区,2005,2005年度,,,
22136,静岡県 浜松市 浜北区,2000,2000年度,,,
22136,静岡県 浜松市 浜北区,1995,1995年度,,,
22136,静岡県 浜松市 浜北区,1990,1990年度,,,
22137,静岡県 浜松市 天竜区,2015,2015年度,8.18,42.067,
22137,静岡県 浜松市 天竜区,2010,2010年度,9.082,37.904,
22137,静岡県 浜松市 天竜区,2005,2005年度,,,
22137,静岡県 浜松市 天竜区,2000,2000年度,,,
22137,静岡県 浜松市 天竜区,1995,1995年度,,,
22137,静岡県 浜松市 天竜区,1990,1990年度,,,
22203,静岡県 沼津市,2015,2015年度,11.444,29.175,295273495.0
22203,静岡県 沼津市,2010,2010年度,12.808,24.627,303747934.0
22203,静岡県 沼津市,2005,2005年度,13.569,20.77,320903491.0
22203,静岡県 沼津市,2000,2000年度,14.599,17.215,346914447.0
22203,静岡県 沼津市,1995,1995年度,15.834,14.044,360587466.0
22203,静岡県 沼津市,1990,1990年度,18.074,11.276,309393820.0
22205,静岡県 熱海市,2015,2015年度,7.101,44.593,50358761.0
22205,静岡県 熱海市,2010,2010年度,8.089,38.621,52691475.0
22205,静岡県 熱海市,2005,2005年度,9.339,31.807,54699311.0
22205,静岡県 熱海市,2000,2000年度,10.516,27.064,62877326.0
22205,静岡県 熱海市,1995,1995年度,11.136,22.219,74514605.0
22205,静岡県 熱海市,1990,1990年度,12.867,18.228,76482727.0
22206,静岡県 三島市,2015,2015年度,12.919,26.685,175645649.0
22206,静岡県 三島市,2010,2010年度,13.477,22.749,172882402.0
22206,静岡県 三島市,2005,2005年度,14.144,19.083,178153675.0
22206,静岡県 三島市,2000,2000年度,15.26,15.729,182215020.0
22206,静岡県 三島市,1995,1995年度,16.573,12.7,179247234.0
22206,静岡県 三島市,1990,1990年度,19.088,10.256,147990584.0
22207,静岡県 富士宮市,2015,2015年度,13.521,26.704,184640818.0
22207,静岡県 富士宮市,2010,2010年度,14.214,22.479,181046362.0
22207,静岡県 富士宮市,2005,2005年度,14.759,19.208,189459432.0
22207,静岡県 富士宮市,2000,2000年度,15.786,16.542,197646920.0
22207,静岡県 富士宮市,1995,1995年度,17.566,13.959,194867856.0
22207,静岡県 富士宮市,1990,1990年度,20.205,11.353,161636469.0
22208,静岡県 伊東市,2015,2015年度,9.992,39.157,77186149.0
22208,静岡県 伊東市,2010,2010年度,11.218,32.962,82554317.0
22208,静岡県 伊東市,2005,2005年度,12.389,27.25,87199857.0
22208,静岡県 伊東市,2000,2000年度,13.286,22.55,97503609.0
22208,静岡県 伊東市,1995,1995年度,14.211,18.422,112557323.0
22208,静岡県 伊東市,1990,1990年度,16.017,15.019,116493984.0
22209,静岡県 島田市,2015,2015年度,13.024,29.395,132451857.0
22209,静岡県 島田市,2010,2010年度,13.496,25.626,132379350.0
22209,静岡県 島田市,2005,2005年度,14.02,22.919,140347777.0
22209,静岡県 島田市,2000,2000年度,15.239,20.399,154948432.0
22209,静岡県 島田市,1995,1995年度,17.043,17.101,151051696.0
22209,静岡県 島田市,1990,1990年度,19.228,14.085,123250322.0
22210,静岡県 富士市,2015,2015年度,13.389,25.832,376717760.0
22210,静岡県 富士市,2010,2010年度,14.626,21.76,373242444.0
22210,静岡県 富士市,2005,2005年度,15.442,18.338,394232885.0
22210,静岡県 富士市,2000,2000年度,16.412,15.047,418160164.0
22210,静岡県 富士市,1995,1995年度,17.641,12.276,415465068.0
22210,静岡県 富士市,1990,1990年度,19.621,10.066,345735851.0
22211,静岡県 磐田市,2015,2015年度,13.664,26.141,239877122.0
22211,静岡県 磐田市,2010,2010年度,13.805,22.063,231653461.0
22211,静岡県 磐田市,2005,2005年度,14.211,18.897,251624736.0
22211,静岡県 磐田市,2000,2000年度,15.262,16.644,258879868.0
22211,静岡県 磐田市,1995,1995年度,17.251,14.085,246818947.0
22211,静岡県 磐田市,1990,1990年度,20.371,11.552,198523016.0
22212,静岡県 焼津市,2015,2015年度,13.208,27.712,193125441.0
22212,静岡県 焼津市,2010,2010年度,14.006,23.506,198409923.0
22212,静岡県 焼津市,2005,2005年度,14.492,20.126,204196280.0
22212,静岡県 焼津市,2000,2000年度,15.429,16.975,216435963.0
22212,静岡県 焼津市,1995,1995年度,16.891,14.017,218451991.0
22212,静岡県 焼津市,1990,1990年度,19.573,11.369,174465199.0
22213,静岡県 掛川市,2015,2015年度,14.014,25.389,168530453.0
22213,静岡県 掛川市,2010,2010年度,14.053,21.857,162120802.0
22213,静岡県 掛川市,2005,2005年度,14.512,19.858,170410856.0
22213,静岡県 掛川市,2000,2000年度,16.149,18.384,176523262.0
22213,静岡県 掛川市,1995,1995年度,18.406,16.381,159059763.0
22213,静岡県 掛川市,1990,1990年度,20.974,13.948,124283583.0
22214,静岡県 藤枝市,2015,2015年度,13.442,27.682,205849230.0
22214,静岡県 藤枝市,2010,2010年度,13.79,23.81,200070290.0
22214,静岡県 藤枝市,2005,2005年度,14.363,20.303,206537390.0
22214,静岡県 藤枝市,2000,2000年度,15.361,16.998,221530751.0
22214,静岡県 藤枝市,1995,1995年度,17.371,14.139,216717083.0
22214,静岡県 藤枝市,1990,1990年度,20.266,11.556,168229797.0
22215,静岡県 御殿場市,2015,2015年度,14.754,22.984,136640298.0
22215,静岡県 御殿場市,2010,2010年度,15.459,19.489,132785056.0
22215,静岡県 御殿場市,2005,2005年度,15.865,17.235,136255245.0
22215,静岡県 御殿場市,2000,2000年度,16.221,14.975,137720642.0
22215,静岡県 御殿場市,1995,1995年度,17.828,11.734,137967162.0
22215,静岡県 御殿場市,1990,1990年度,19.964,9.29,111567590.0
22216,静岡県 袋井市,2015,2015年度,15.155,22.144,122155890.0
22216,静岡県 袋井市,2010,2010年度,15.493,19.057,113283507.0
22216,静岡県 袋井市,2005,2005年度,15.396,17.22,118652228.0
22216,静岡県 袋井市,2000,2000年度,16.358,15.649,117138491.0
22216,静岡県 袋井市,1995,1995年度,18.546,14.015,108207699.0
22216,静岡県 袋井市,1990,1990年度,21.3,12.308,83473495.0
22219,静岡県 下田市,2015,2015年度,9.749,38.611,24357194.0
22219,静岡県 下田市,2010,2010年度,10.535,33.023,26906313.0
22219,静岡県 下田市,2005,2005年度,11.436,28.606,28492961.0
22219,静岡県 下田市,2000,2000年度,12.645,24.721,34242857.0
22219,静岡県 下田市,1995,1995年度,13.885,20.445,41536018.0
22219,静岡県 下田市,1990,1990年度,15.91,16.712,34615264.0
22220,静岡県 裾野市,2015,2015年度,14.548,23.483,83607596.0
22220,静岡県 裾野市,2010,2010年度,14.978,18.808,82779453.0
22220,静岡県 裾野市,2005,2005年度,15.478,15.93,87795260.0
22220,静岡県 裾野市,2000,2000年度,16.881,13.084,88060911.0
22220,静岡県 裾野市,1995,1995年度,18.856,10.977,82666110.0
22220,静岡県 裾野市,1990,1990年度,22.066,8.414,69509298.0
22221,静岡県 湖西市,2015,2015年度,13.514,25.22,90151891.0
22221,静岡県 湖西市,2010,2010年度,14.225,21.259,84940380.0
22221,静岡県 湖西市,2005,2005年度,14.529,18.092,92492137.0
22221,静岡県 湖西市,2000,2000年度,15.5,15.875,96586900.0
22221,静岡県 湖西市,1995,1995年度,16.457,13.254,93432299.0
22221,静岡県 湖西市,1990,1990年度,18.812,11.052,75450219.0
22222,静岡県 伊豆市,2015,2015年度,9.366,37.526,36739592.0
22222,静岡県 伊豆市,2010,2010年度,10.575,31.562,39665767.0
22222,静岡県 伊豆市,2005,2005年度,12.322,27.996,43826631.0
22222,静岡県 伊豆市,2000,2000年度,13.673,24.655,49965937.0
22222,静岡県 伊豆市,1995,1995年度,14.965,20.798,55058014.0
22222,静岡県 伊豆市,1990,1990年度,16.9,17.439,46459637.0
22223,静岡県 御前崎市,2015,2015年度,12.803,26.911,45609625.0
22223,静岡県 御前崎市,2010,2010年度,14.009,22.553,45480353.0
22223,静岡県 御前崎市,2005,2005年度,15.171,20.781,48795186.0
22223,静岡県 御前崎市,2000,2000年度,16.601,18.608,52938645.0
22223,静岡県 御前崎市,1995,1995年度,18.366,16.718,49133223.0
22223,静岡県 御前崎市,1990,1990年度,20.066,14.318,37916466.0
22224,静岡県 菊川市,2015,2015年度,14.445,24.981,62426419.0
22224,静岡県 菊川市,2010,2010年度,14.434,21.892,59112746.0
22224,静岡県 菊川市,2005,2005年度,14.757,19.909,65921560.0
22224,静岡県 菊川市,2000,2000年度,15.922,18.431,69281321.0
22224,静岡県 菊川市,1995,1995年度,17.931,16.536,62791236.0
22224,静岡県 菊川市,1990,1990年度,20.401,14.398,48641004.0
22225,静岡県 伊豆の国市,2015,2015年度,12.23,30.711,64319736.0
22225,静岡県 伊豆の国市,2010,2010年度,12.966,25.775,64400275.0
22225,静岡県 伊豆の国市,2005,2005年度,13.783,21.693,68260581.0
22225,静岡県 伊豆の国市,2000,2000年度,14.614,18.623,74095732.0
22225,静岡県 伊豆の国市,1995,1995年度,15.554,15.608,78051818.0
22225,静岡県 伊豆の国市,1990,1990年度,18.152,12.429,62820787.0
22226,静岡県 牧之原市,2015,2015年度,12.365,28.843,59028778.0
22226,静岡県 牧之原市,2010,2010年度,13.274,24.717,59902712.0
22226,静岡県 牧之原市,2005,2005年度,14.128,22.907,67828579.0
22226,静岡県 牧之原市,2000,2000年度,16.293,20.791,74233626.0
22226,静岡県 牧之原市,1995,1995年度,18.276,18.588,70226072.0
22226,静岡県 牧之原市,1990,1990年度,20.042,15.793,55478444.0
22301,静岡県 東伊豆町,2015,2015年度,8.436,42.364,12134874.0
22301,静岡県 東伊豆町,2010,2010年度,9.969,34.194,13878097.0
22301,静岡県 東伊豆町,2005,2005年度,11.527,28.553,15843082.0
22301,静岡県 東伊豆町,2000,2000年度,12.71,22.566,19201882.0
22301,静岡県 東伊豆町,1995,1995年度,14.354,18.159,22952740.0
22301,静岡県 東伊豆町,1990,1990年度,16.735,14.857,20294731.0
22302,静岡県 河津町,2015,2015年度,10.859,39.847,7352264.0
22302,静岡県 河津町,2010,2010年度,12.016,33.696,7842200.0
22302,静岡県 河津町,2005,2005年度,11.695,30.603,7920541.0
22302,静岡県 河津町,2000,2000年度,12.579,27.41,9771786.0
22302,静岡県 河津町,1995,1995年度,13.269,23.749,10732338.0
22302,静岡県 河津町,1990,1990年度,15.946,20.07,9294932.0
22304,静岡県 南伊豆町,2015,2015年度,9.667,43.923,7192945.0
22304,静岡県 南伊豆町,2010,2010年度,10.498,37.411,8311413.0
22304,静岡県 南伊豆町,2005,2005年度,10.887,34.15,8857841.0
22304,静岡県 南伊豆町,2000,2000年度,11.345,32.123,10945388.0
22304,静岡県 南伊豆町,1995,1995年度,12.821,28.904,12392740.0
22304,静岡県 南伊豆町,1990,1990年度,14.321,24.313,10195129.0
22305,静岡県 松崎町,2015,2015年度,9.171,43.133,6330835.0
22305,静岡県 松崎町,2010,2010年度,10.858,37.123,7264315.0
22305,静岡県 松崎町,2005,2005年度,11.439,33.65,7959421.0
22305,静岡県 松崎町,2000,2000年度,12.484,29.994,9352409.0
22305,静岡県 松崎町,1995,1995年度,13.935,25.789,11026244.0
22305,静岡県 松崎町,1990,1990年度,15.746,21.261,8730597.0
22306,静岡県 西伊豆町,2015,2015年度,8.088,47.437,7575139.0
22306,静岡県 西伊豆町,2010,2010年度,9.304,40.543,9186493.0
22306,静岡県 西伊豆町,2005,2005年度,10.008,36.232,10236976.0
22306,静岡県 西伊豆町,2000,2000年度,10.676,31.239,12561287.0
22306,静岡県 西伊豆町,1995,1995年度,12.443,25.62,15048139.0
22306,静岡県 西伊豆町,1990,1990年度,15.154,20.313,12231084.0
22325,静岡県 函南町,2015,2015年度,12.512,30.044,50477072.0
22325,静岡県 函南町,2010,2010年度,13.256,24.627,51075268.0
22325,静岡県 函南町,2005,2005年度,14.589,19.741,54741337.0
22325,静岡県 函南町,2000,2000年度,15.685,16.032,57495768.0
22325,静岡県 函南町,1995,1995年度,16.955,13.429,56804407.0
22325,静岡県 函南町,1990,1990年度,19.815,10.81,46540696.0
22341,静岡県 清水町,2015,2015年度,14.35,24.254,48764594.0
22341,静岡県 清水町,2010,2010年度,15.723,20.593,46592191.0
22341,静岡県 清水町,2005,2005年度,16.605,17.011,48316362.0
22341,静岡県 清水町,2000,2000年度,17.166,13.272,48806315.0
22341,静岡県 清水町,1995,1995年度,17.505,10.699,48978519.0
22341,静岡県 清水町,1990,1990年度,18.861,8.525,40078565.0
22342,静岡県 長泉町,2015,2015年度,16.21,21.1,73318806.0
22342,静岡県 長泉町,2010,2010年度,16.488,18.811,66595272.0
22342,静岡県 長泉町,2005,2005年度,16.115,16.205,63669833.0
22342,静岡県 長泉町,2000,2000年度,15.759,13.655,61304191.0
22342,静岡県 長泉町,1995,1995年度,16.341,11.705,57528435.0
22342,静岡県 長泉町,1990,1990年度,18.229,8.994,47214488.0
22344,静岡県 小山町,2015,2015年度,12.192,26.117,28030715.0
22344,静岡県 小山町,2010,2010年度,13.719,22.376,29691651.0
22344,静岡県 小山町,2005,2005年度,14.792,20.011,32743214.0
22344,静岡県 小山町,2000,2000年度,16.11,17.783,35025097.0
22344,静岡県 小山町,1995,1995年度,17.335,15.075,36555290.0
22344,静岡県 小山町,1990,1990年度,18.934,12.047,32635177.0
22424,静岡県 吉田町,2015,2015年度,14.491,23.8,39997938.0
22424,静岡県 吉田町,2010,2010年度,15.066,20.101,39689227.0
22424,静岡県 吉田町,2005,2005年度,15.82,18.703,39830999.0
22424,静岡県 吉田町,2000,2000年度,16.961,16.354,41028011.0
22424,静岡県 吉田町,1995,1995年度,18.633,14.217,40183390.0
22424,静岡県 吉田町,1990,1990年度,20.647,11.711,30671392.0
22429,静岡県 川根本町,2015,2015年度,7.439,46.176,7604684.0
22429,静岡県 川根本町,2010,2010年度,8.633,42.197,8234296.0
22429,静岡県 川根本町,2005,2005年度,10.091,39.119,9354137.0
22429,静岡県 川根本町,2000,2000年度,12.437,33.909,11813246.0
22429,静岡県 川根本町,1995,1995年度,13.69,27.501,12536835.0
22429,静岡県 川根本町,1990,1990年度,15.109,21.643,10305340.0
22461,静岡県 森町,2015,2015年度,12.29,30.813,23877099.0
22461,静岡県 森町,2010,2010年度,12.508,27.718,23979348.0
22461,静岡県 森町,2005,2005年度,13.249,26.03,26128397.0
22461,静岡県 森町,2000,2000年度,15.433,24.134,28112709.0
22461,静岡県 森町,1995,1995年度,18.282,20.731,28477254.0
22461,静岡県 森町,1990,1990年度,19.724,16.925,22278827.0
23100,愛知県 名古屋市,2015,2015年度,12.306,23.75,4072888298.0
23100,愛知県 名古屋市,2010,2010年度,12.794,20.844,3843916496.0
23100,愛知県 名古屋市,2005,2005年度,13.246,18.445,3728089714.0
23100,愛知県 名古屋市,2000,2000年度,13.966,15.601,3801111517.0
23100,愛知県 名古屋市,1995,1995年度,15.151,12.703,3875105833.0
23100,愛知県 名古屋市,1990,1990年度,17.208,10.3,3421500861.0
23101,愛知県 名古屋市 千種区,2015,2015年度,11.331,22.715,
23101,愛知県 名古屋市 千種区,2010,2010年度,11.394,20.589,
23101,愛知県 名古屋市 千種区,2005,2005年度,11.302,19.426,
23101,愛知県 名古屋市 千種区,2000,2000年度,11.811,17.107,
23101,愛知県 名古屋市 千種区,1995,1995年度,13.302,14.264,
23101,愛知県 名古屋市 千種区,1990,1990年度,16.058,11.274,
23102,愛知県 名古屋市 東区,2015,2015年度,10.144,22.353,
23102,愛知県 名古屋市 東区,2010,2010年度,9.997,20.372,
23102,愛知県 名古屋市 東区,2005,2005年度,10.404,19.381,
23102,愛知県 名古屋市 東区,2000,2000年度,11.795,17.501,
23102,愛知県 名古屋市 東区,1995,1995年度,13.845,14.91,
23102,愛知県 名古屋市 東区,1990,1990年度,16.035,12.407,
23103,愛知県 名古屋市 北区,2015,2015年度,11.293,27.466,
23103,愛知県 名古屋市 北区,2010,2010年度,11.988,23.719,
23103,愛知県 名古屋市 北区,2005,2005年度,12.601,20.925,
23103,愛知県 名古屋市 北区,2000,2000年度,13.682,17.247,
23103,愛知県 名古屋市 北区,1995,1995年度,14.969,13.485,
23103,愛知県 名古屋市 北区,1990,1990年度,16.899,10.736,
23104,愛知県 名古屋市 西区,2015,2015年度,11.77,23.616,
23104,愛知県 名古屋市 西区,2010,2010年度,12.292,21.834,
23104,愛知県 名古屋市 西区,2005,2005年度,12.68,19.442,
23104,愛知県 名古屋市 西区,2000,2000年度,13.073,16.67,
23104,愛知県 名古屋市 西区,1995,1995年度,13.834,13.7,
23104,愛知県 名古屋市 西区,1990,1990年度,15.302,11.48,
23105,愛知県 名古屋市 中村区,2015,2015年度,9.682,27.111,
23105,愛知県 名古屋市 中村区,2010,2010年度,9.466,24.493,
23105,愛知県 名古屋市 中村区,2005,2005年度,9.927,23.084,
23105,愛知県 名古屋市 中村区,2000,2000年度,10.683,20.397,
23105,愛知県 名古屋市 中村区,1995,1995年度,12.052,16.711,
23105,愛知県 名古屋市 中村区,1990,1990年度,14.249,13.787,
23106,愛知県 名古屋市 中区,2015,2015年度,6.882,20.284,
23106,愛知県 名古屋市 中区,2010,2010年度,6.681,18.241,
23106,愛知県 名古屋市 中区,2005,2005年度,7.631,18.593,
23106,愛知県 名古屋市 中区,2000,2000年度,9.035,16.999,
23106,愛知県 名古屋市 中区,1995,1995年度,10.748,15.499,
