"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"01667","北海道 鶴居村","2001100000","2001年度","","3,356,077",""
"01668","北海道 白糠町","2020100000","2020年度","","7,609,635",""
"01668","北海道 白糠町","2019100000","2019年度","","7,711,591",""
"01668","北海道 白糠町","2018100000","2018年度","","7,596,636",""
"01668","北海道 白糠町","2017100000","2017年度","","7,789,903",""
"01668","北海道 白糠町","2016100000","2016年度","","7,779,902",""
"01668","北海道 白糠町","2015100000","2015年度","","7,602,571",""
"01668","北海道 白糠町","2014100000","2014年度","","7,606,631",""
"01668","北海道 白糠町","2013100000","2013年度","","7,726,022",""
"01668","北海道 白糠町","2012100000","2012年度","","7,996,842",""
"01668","北海道 白糠町","2011100000","2011年度","","8,114,626",""
"01668","北海道 白糠町","2010100000","2010年度","","8,456,062",""
"01668","北海道 白糠町","2009100000","2009年度","","9,139,524",""
"01668","北海道 白糠町","2008100000","2008年度","","9,392,845",""
"01668","北海道 白糠町","2007100000","2007年度","","9,734,719",""
"01668","北海道 白糠町","2006100000","2006年度","","9,933,856",""
"01668","北海道 白糠町","2005100000","2005年度","","10,126,250",""
"01668","北海道 白糠町","2004100000","2004年度","","9,885,141",""
"01668","北海道 白糠町","2003100000","2003年度","","10,392,036",""
"01668","北海道 白糠町","2002100000","2002年度","","11,272,751",""
"01668","北海道 白糠町","2001100000","2001年度","","11,470,493",""
"01691","北海道 別海町","2020100000","2020年度","","27,804,384",""
"01691","北海道 別海町","2019100000","2019年度","","27,264,144",""
"01691","北海道 別海町","2018100000","2018年度","","27,320,412",""
"01691","北海道 別海町","2017100000","2017年度","","29,414,827",""
"01691","北海道 別海町","2016100000","2016年度","","29,633,220",""
"01691","北海道 別海町","2015100000","2015年度","","24,717,559",""
"01691","北海道 別海町","2014100000","2014年度","","23,721,549",""
"01691","北海道 別海町","2013100000","2013年度","","22,869,675",""
"01691","北海道 別海町","2012100000","2012年度","","22,532,981",""
"01691","北海道 別海町","2011100000","2011年度","","21,735,396",""
"01691","北海道 別海町","2010100000","2010年度","","23,421,637",""
"01691","北海道 別海町","2009100000","2009年度","","22,521,609",""
"01691","北海道 別海町","2008100000","2008年度","","23,171,866",""
"01691","北海道 別海町","2007100000","2007年度","","22,902,931",""
"01691","北海道 別海町","2006100000","2006年度","","24,733,979",""
"01691","北海道 別海町","2005100000","2005年度","","23,556,516",""
"01691","北海道 別海町","2004100000","2004年度","","24,147,807",""
"01691","北海道 別海町","2003100000","2003年度","","25,618,450",""
"01691","北海道 別海町","2002100000","2002年度","","26,765,356",""
"01691","北海道 別海町","2001100000","2001年度","","27,059,765",""
"01692","北海道 中標津町","2020100000","2020年度","","34,628,417",""
"01692","北海道 中標津町","2019100000","2019年度","","34,711,938",""
"01692","北海道 中標津町","2018100000","2018年度","","33,678,649",""
"01692","北海道 中標津町","2017100000","2017年度","","33,201,128",""
"01692","北海道 中標津町","2016100000","2016年度","","31,982,887",""
"01692","北海道 中標津町","2015100000","2015年度","","30,748,814",""
"01692","北海道 中標津町","2014100000","2014年度","","29,730,874",""
"01692","北海道 中標津町","2013100000","2013年度","","29,096,193",""
"01692","北海道 中標津町","2012100000","2012年度","","28,830,126",""
"01692","北海道 中標津町","2011100000","2011年度","","28,846,269",""
"01692","北海道 中標津町","2010100000","2010年度","","28,952,849",""
"01692","北海道 中標津町","2009100000","2009年度","","28,928,684",""
"01692","北海道 中標津町","2008100000","2008年度","","28,652,547",""
"01692","北海道 中標津町","2007100000","2007年度","","29,143,158",""
"01692","北海道 中標津町","2006100000","2006年度","","30,533,929",""
"01692","北海道 中標津町","2005100000","2005年度","","30,618,317",""
"01692","北海道 中標津町","2004100000","2004年度","","30,483,767",""
"01692","北海道 中標津町","2003100000","2003年度","","30,964,737",""
"01692","北海道 中標津町","2002100000","2002年度","","31,885,080",""
"01692","北海道 中標津町","2001100000","2001年度","","31,712,067",""
"01693","北海道 標津町","2020100000","2020年度","","7,843,191",""
"01693","北海道 標津町","2019100000","2019年度","","8,169,328",""
"01693","北海道 標津町","2018100000","2018年度","","7,909,400",""
"01693","北海道 標津町","2017100000","2017年度","","7,708,907",""
"01693","北海道 標津町","2016100000","2016年度","","7,813,245",""
"01693","北海道 標津町","2015100000","2015年度","","7,415,607",""
"01693","北海道 標津町","2014100000","2014年度","","7,741,094",""
"01693","北海道 標津町","2013100000","2013年度","","7,868,984",""
"01693","北海道 標津町","2012100000","2012年度","","7,319,239",""
"01693","北海道 標津町","2011100000","2011年度","","7,182,813",""
"01693","北海道 標津町","2010100000","2010年度","","7,224,718",""
"01693","北海道 標津町","2009100000","2009年度","","7,281,769",""
"01693","北海道 標津町","2008100000","2008年度","","7,900,433",""
"01693","北海道 標津町","2007100000","2007年度","","7,945,587",""
"01693","北海道 標津町","2006100000","2006年度","","8,521,516",""
"01693","北海道 標津町","2005100000","2005年度","","8,134,229",""
"01693","北海道 標津町","2004100000","2004年度","","8,152,250",""
"01693","北海道 標津町","2003100000","2003年度","","8,865,005",""
"01693","北海道 標津町","2002100000","2002年度","","8,968,163",""
"01693","北海道 標津町","2001100000","2001年度","","9,374,590",""
"01694","北海道 羅臼町","2020100000","2020年度","","7,019,467",""
"01694","北海道 羅臼町","2019100000","2019年度","","7,090,077",""
"01694","北海道 羅臼町","2018100000","2018年度","","7,147,828",""
"01694","北海道 羅臼町","2017100000","2017年度","","7,685,093",""
"01694","北海道 羅臼町","2016100000","2016年度","","7,590,914",""
"01694","北海道 羅臼町","2015100000","2015年度","","7,275,544",""
"01694","北海道 羅臼町","2014100000","2014年度","","7,580,975",""
"01694","北海道 羅臼町","2013100000","2013年度","","7,363,268",""
"01694","北海道 羅臼町","2012100000","2012年度","","7,498,524",""
"01694","北海道 羅臼町","2011100000","2011年度","","7,341,450",""
"01694","北海道 羅臼町","2010100000","2010年度","","7,776,497",""
"01694","北海道 羅臼町","2009100000","2009年度","","7,747,746",""
"01694","北海道 羅臼町","2008100000","2008年度","","8,710,133",""
"01694","北海道 羅臼町","2007100000","2007年度","","8,375,538",""
"01694","北海道 羅臼町","2006100000","2006年度","","8,424,257",""
"01694","北海道 羅臼町","2005100000","2005年度","","8,337,474",""
"01694","北海道 羅臼町","2004100000","2004年度","","7,464,125",""
"01694","北海道 羅臼町","2003100000","2003年度","","7,953,201",""
"01694","北海道 羅臼町","2002100000","2002年度","","7,890,607",""
"01694","北海道 羅臼町","2001100000","2001年度","","8,274,262",""
"02201","青森県 青森市","2020100000","2020年度","","342,453,121",""
"02201","青森県 青森市","2019100000","2019年度","","341,635,530",""
"02201","青森県 青森市","2018100000","2018年度","","348,161,356",""
"02201","青森県 青森市","2017100000","2017年度","","332,539,324",""
"02201","青森県 青森市","2016100000","2016年度","","327,542,351",""
"02201","青森県 青森市","2015100000","2015年度","","322,365,637",""
"02201","青森県 青森市","2014100000","2014年度","","321,143,120",""
"02201","青森県 青森市","2013100000","2013年度","","318,953,387",""
"02201","青森県 青森市","2012100000","2012年度","","316,807,773",""
"02201","青森県 青森市","2011100000","2011年度","","319,472,344",""
"02201","青森県 青森市","2010100000","2010年度","","324,023,133",""
"02201","青森県 青森市","2009100000","2009年度","","337,354,306",""
"02201","青森県 青森市","2008100000","2008年度","","348,221,726",""
"02201","青森県 青森市","2007100000","2007年度","","353,976,579",""
"02201","青森県 青森市","2006100000","2006年度","","359,318,647",""
"02201","青森県 青森市","2005100000","2005年度","","353,973,939",""
"02201","青森県 青森市","2004100000","2004年度","","361,940,146",""
"02201","青森県 青森市","2003100000","2003年度","","374,482,856",""
"02201","青森県 青森市","2002100000","2002年度","","394,014,054",""
"02201","青森県 青森市","2001100000","2001年度","","404,930,005",""
"02202","青森県 弘前市","2020100000","2020年度","","196,119,221",""
"02202","青森県 弘前市","2019100000","2019年度","","193,551,472",""
"02202","青森県 弘前市","2018100000","2018年度","","191,081,809",""
"02202","青森県 弘前市","2017100000","2017年度","","192,049,083",""
"02202","青森県 弘前市","2016100000","2016年度","","187,320,883",""
"02202","青森県 弘前市","2015100000","2015年度","","184,204,531",""
"02202","青森県 弘前市","2014100000","2014年度","","179,275,999",""
"02202","青森県 弘前市","2013100000","2013年度","","179,525,192",""
"02202","青森県 弘前市","2012100000","2012年度","","175,806,847",""
"02202","青森県 弘前市","2011100000","2011年度","","176,159,380",""
"02202","青森県 弘前市","2010100000","2010年度","","172,356,228",""
"02202","青森県 弘前市","2009100000","2009年度","","182,149,509",""
"02202","青森県 弘前市","2008100000","2008年度","","189,597,716",""
"02202","青森県 弘前市","2007100000","2007年度","","189,346,591",""
"02202","青森県 弘前市","2006100000","2006年度","","191,389,115",""
"02202","青森県 弘前市","2005100000","2005年度","","186,970,877",""
"02202","青森県 弘前市","2004100000","2004年度","","186,168,086",""
"02202","青森県 弘前市","2003100000","2003年度","","189,937,580",""
"02202","青森県 弘前市","2002100000","2002年度","","198,735,405",""
"02202","青森県 弘前市","2001100000","2001年度","","200,700,551",""
"02203","青森県 八戸市","2020100000","2020年度","","290,108,026",""
"02203","青森県 八戸市","2019100000","2019年度","","290,464,186",""
"02203","青森県 八戸市","2018100000","2018年度","","285,855,248",""
"02203","青森県 八戸市","2017100000","2017年度","","280,204,889",""
"02203","青森県 八戸市","2016100000","2016年度","","272,934,882",""
"02203","青森県 八戸市","2015100000","2015年度","","268,521,534",""
"02203","青森県 八戸市","2014100000","2014年度","","266,718,437",""
"02203","青森県 八戸市","2013100000","2013年度","","261,547,323",""
"02203","青森県 八戸市","2012100000","2012年度","","257,857,587",""
"02203","青森県 八戸市","2011100000","2011年度","","260,228,855",""
"02203","青森県 八戸市","2010100000","2010年度","","262,145,021",""
"02203","青森県 八戸市","2009100000","2009年度","","273,619,440",""
"02203","青森県 八戸市","2008100000","2008年度","","278,838,693",""
"02203","青森県 八戸市","2007100000","2007年度","","281,317,728",""
"02203","青森県 八戸市","2006100000","2006年度","","282,442,833",""
"02203","青森県 八戸市","2005100000","2005年度","","278,057,718",""
"02203","青森県 八戸市","2004100000","2004年度","","279,774,848",""
"02203","青森県 八戸市","2003100000","2003年度","","288,259,612",""
"02203","青森県 八戸市","2002100000","2002年度","","299,111,781",""
"02203","青森県 八戸市","2001100000","2001年度","","304,309,941",""
"02204","青森県 黒石市","2020100000","2020年度","","31,083,447",""
"02204","青森県 黒石市","2019100000","2019年度","","31,113,131",""
"02204","青森県 黒石市","2018100000","2018年度","","30,674,177",""
"02204","青森県 黒石市","2017100000","2017年度","","31,030,599",""
"02204","青森県 黒石市","2016100000","2016年度","","30,418,909",""
"02204","青森県 黒石市","2015100000","2015年度","","29,204,174",""
"02204","青森県 黒石市","2014100000","2014年度","","28,434,496",""
"02204","青森県 黒石市","2013100000","2013年度","","29,003,447",""
"02204","青森県 黒石市","2012100000","2012年度","","28,281,264",""
"02204","青森県 黒石市","2011100000","2011年度","","27,842,943",""
