"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"01226","北海道 砂川市","1994100000","1994年度","","25,576,831",""
"01226","北海道 砂川市","1993100000","1993年度","","25,111,566",""
"01226","北海道 砂川市","1992100000","1992年度","","25,241,745",""
"01226","北海道 砂川市","1991100000","1991年度","","23,897,382",""
"01226","北海道 砂川市","1990100000","1990年度","","21,836,512",""
"01226","北海道 砂川市","1989100000","1989年度","","21,679,132",""
"01227","北海道 歌志内市","2000100000","2000年度","","5,084,626",""
"01227","北海道 歌志内市","1999100000","1999年度","","5,173,871",""
"01227","北海道 歌志内市","1998100000","1998年度","","5,340,590",""
"01227","北海道 歌志内市","1997100000","1997年度","","5,265,457",""
"01227","北海道 歌志内市","1996100000","1996年度","","5,192,301",""
"01227","北海道 歌志内市","1995100000","1995年度","","6,922,086",""
"01227","北海道 歌志内市","1994100000","1994年度","","7,094,961",""
"01227","北海道 歌志内市","1993100000","1993年度","","7,106,244",""
"01227","北海道 歌志内市","1992100000","1992年度","","6,876,680",""
"01227","北海道 歌志内市","1991100000","1991年度","","6,839,850",""
"01227","北海道 歌志内市","1990100000","1990年度","","6,526,188",""
"01227","北海道 歌志内市","1989100000","1989年度","","6,864,927",""
"01228","北海道 深川市","2000100000","2000年度","","30,037,968",""
"01228","北海道 深川市","1999100000","1999年度","","30,621,897",""
"01228","北海道 深川市","1998100000","1998年度","","30,431,273",""
"01228","北海道 深川市","1997100000","1997年度","","32,054,290",""
"01228","北海道 深川市","1996100000","1996年度","","30,921,038",""
"01228","北海道 深川市","1995100000","1995年度","","31,997,459",""
"01228","北海道 深川市","1994100000","1994年度","","32,596,382",""
"01228","北海道 深川市","1993100000","1993年度","","30,448,228",""
"01228","北海道 深川市","1992100000","1992年度","","31,070,427",""
"01228","北海道 深川市","1991100000","1991年度","","28,155,063",""
"01228","北海道 深川市","1990100000","1990年度","","27,217,355",""
"01228","北海道 深川市","1989100000","1989年度","","26,841,362",""
"01229","北海道 富良野市","2000100000","2000年度","","28,465,396",""
"01229","北海道 富良野市","1999100000","1999年度","","28,993,841",""
"01229","北海道 富良野市","1998100000","1998年度","","27,970,099",""
"01229","北海道 富良野市","1997100000","1997年度","","28,888,061",""
"01229","北海道 富良野市","1996100000","1996年度","","28,541,280",""
"01229","北海道 富良野市","1995100000","1995年度","","29,711,604",""
"01229","北海道 富良野市","1994100000","1994年度","","28,035,432",""
"01229","北海道 富良野市","1993100000","1993年度","","26,239,989",""
"01229","北海道 富良野市","1992100000","1992年度","","27,598,149",""
"01229","北海道 富良野市","1991100000","1991年度","","26,756,659",""
"01229","北海道 富良野市","1990100000","1990年度","","23,841,519",""
"01229","北海道 富良野市","1989100000","1989年度","","23,719,696",""
"01230","北海道 登別市","2000100000","2000年度","","63,312,813",""
"01230","北海道 登別市","1999100000","1999年度","","65,149,761",""
"01230","北海道 登別市","1998100000","1998年度","","67,725,637",""
"01230","北海道 登別市","1997100000","1997年度","","68,272,151",""
"01230","北海道 登別市","1996100000","1996年度","","67,274,300",""
"01230","北海道 登別市","1995100000","1995年度","","67,885,699",""
"01230","北海道 登別市","1994100000","1994年度","","67,118,896",""
"01230","北海道 登別市","1993100000","1993年度","","65,167,753",""
"01230","北海道 登別市","1992100000","1992年度","","62,419,620",""
"01230","北海道 登別市","1991100000","1991年度","","58,631,112",""
"01230","北海道 登別市","1990100000","1990年度","","51,133,075",""
"01230","北海道 登別市","1989100000","1989年度","","48,336,315",""
"01231","北海道 恵庭市","2000100000","2000年度","","86,357,004",""
"01231","北海道 恵庭市","1999100000","1999年度","","86,753,098",""
"01231","北海道 恵庭市","1998100000","1998年度","","88,288,280",""
"01231","北海道 恵庭市","1997100000","1997年度","","88,741,906",""
"01231","北海道 恵庭市","1996100000","1996年度","","87,640,188",""
"01231","北海道 恵庭市","1995100000","1995年度","","85,205,144",""
"01231","北海道 恵庭市","1994100000","1994年度","","82,444,396",""
"01231","北海道 恵庭市","1993100000","1993年度","","80,540,030",""
"01231","北海道 恵庭市","1992100000","1992年度","","80,765,565",""
"01231","北海道 恵庭市","1991100000","1991年度","","69,239,660",""
"01231","北海道 恵庭市","1990100000","1990年度","","61,062,014",""
"01231","北海道 恵庭市","1989100000","1989年度","","55,023,336",""
"01233","北海道 伊達市","2000100000","2000年度","","41,778,535",""
"01233","北海道 伊達市","1999100000","1999年度","","42,708,696",""
"01233","北海道 伊達市","1998100000","1998年度","","42,855,132",""
"01233","北海道 伊達市","1997100000","1997年度","","42,668,493",""
"01233","北海道 伊達市","1996100000","1996年度","","41,544,557",""
"01233","北海道 伊達市","1995100000","1995年度","","41,913,631",""
"01233","北海道 伊達市","1994100000","1994年度","","41,107,442",""
"01233","北海道 伊達市","1993100000","1993年度","","39,382,626",""
"01233","北海道 伊達市","1992100000","1992年度","","38,259,193",""
"01233","北海道 伊達市","1991100000","1991年度","","34,967,548",""
"01233","北海道 伊達市","1990100000","1990年度","","32,069,407",""
"01233","北海道 伊達市","1989100000","1989年度","","31,366,177",""
"01234","北海道 北広島市","2000100000","2000年度","","77,602,039",""
"01234","北海道 北広島市","1999100000","1999年度","","77,853,424",""
"01234","北海道 北広島市","1998100000","1998年度","","78,002,211",""
"01234","北海道 北広島市","1997100000","1997年度","","78,127,402",""
"01234","北海道 北広島市","1996100000","1996年度","","75,153,941",""
"01234","北海道 北広島市","1995100000","1995年度","","76,020,881",""
"01234","北海道 北広島市","1994100000","1994年度","","71,348,839",""
"01234","北海道 北広島市","1993100000","1993年度","","69,239,093",""
"01234","北海道 北広島市","1992100000","1992年度","","71,640,364",""
"01234","北海道 北広島市","1991100000","1991年度","","63,415,414",""
"01234","北海道 北広島市","1990100000","1990年度","","54,585,191",""
"01234","北海道 北広島市","1989100000","1989年度","","48,319,847",""
"01235","北海道 石狩市","2000100000","2000年度","","73,592,257",""
"01235","北海道 石狩市","1999100000","1999年度","","74,233,689",""
"01235","北海道 石狩市","1998100000","1998年度","","77,668,938",""
"01235","北海道 石狩市","1997100000","1997年度","","76,848,366",""
"01235","北海道 石狩市","1996100000","1996年度","","74,338,189",""
"01235","北海道 石狩市","1995100000","1995年度","","72,799,196",""
"01235","北海道 石狩市","1994100000","1994年度","","71,872,131",""
"01235","北海道 石狩市","1993100000","1993年度","","68,501,701",""
"01235","北海道 石狩市","1992100000","1992年度","","68,895,574",""
"01235","北海道 石狩市","1991100000","1991年度","","63,002,681",""
"01235","北海道 石狩市","1990100000","1990年度","","54,354,424",""
"01235","北海道 石狩市","1989100000","1989年度","","49,519,051",""
"01236","北海道 北斗市","2000100000","2000年度","","48,987,399",""
"01236","北海道 北斗市","1999100000","1999年度","","50,122,650",""
"01236","北海道 北斗市","1998100000","1998年度","","51,269,107",""
"01236","北海道 北斗市","1997100000","1997年度","","49,160,181",""
"01236","北海道 北斗市","1996100000","1996年度","","46,108,438",""
"01236","北海道 北斗市","1995100000","1995年度","","44,478,579",""
"01236","北海道 北斗市","1994100000","1994年度","","42,030,802",""
"01236","北海道 北斗市","1993100000","1993年度","","40,794,409",""
"01236","北海道 北斗市","1992100000","1992年度","","41,295,389",""
"01236","北海道 北斗市","1991100000","1991年度","","36,390,484",""
"01236","北海道 北斗市","1990100000","1990年度","","31,653,878",""
"01236","北海道 北斗市","1989100000","1989年度","","28,901,143",""
"01303","北海道 当別町","2000100000","2000年度","","23,720,724",""
"01303","北海道 当別町","1999100000","1999年度","","25,485,664",""
"01303","北海道 当別町","1998100000","1998年度","","22,756,545",""
"01303","北海道 当別町","1997100000","1997年度","","23,349,481",""
"01303","北海道 当別町","1996100000","1996年度","","23,179,967",""
"01303","北海道 当別町","1995100000","1995年度","","21,845,727",""
"01303","北海道 当別町","1994100000","1994年度","","20,040,206",""
"01303","北海道 当別町","1993100000","1993年度","","17,492,853",""
"01303","北海道 当別町","1992100000","1992年度","","17,928,037",""
"01303","北海道 当別町","1991100000","1991年度","","15,827,713",""
"01303","北海道 当別町","1990100000","1990年度","","13,570,865",""
"01303","北海道 当別町","1989100000","1989年度","","12,657,286",""
"01304","北海道 新篠津村","2000100000","2000年度","","3,495,443",""
"01304","北海道 新篠津村","1999100000","1999年度","","3,910,614",""
"01304","北海道 新篠津村","1998100000","1998年度","","3,458,440",""
"01304","北海道 新篠津村","1997100000","1997年度","","3,288,882",""
"01304","北海道 新篠津村","1996100000","1996年度","","3,495,961",""
"01304","北海道 新篠津村","1995100000","1995年度","","3,482,267",""
"01304","北海道 新篠津村","1994100000","1994年度","","3,500,609",""
"01304","北海道 新篠津村","1993100000","1993年度","","2,872,861",""
"01304","北海道 新篠津村","1992100000","1992年度","","3,170,204",""
"01304","北海道 新篠津村","1991100000","1991年度","","2,769,148",""
"01304","北海道 新篠津村","1990100000","1990年度","","2,650,011",""
"01304","北海道 新篠津村","1989100000","1989年度","","2,326,392",""
"01331","北海道 松前町","2000100000","2000年度","","12,253,343",""
"01331","北海道 松前町","1999100000","1999年度","","12,734,721",""
"01331","北海道 松前町","1998100000","1998年度","","13,612,919",""
"01331","北海道 松前町","1997100000","1997年度","","14,073,362",""
"01331","北海道 松前町","1996100000","1996年度","","14,014,885",""
"01331","北海道 松前町","1995100000","1995年度","","14,291,453",""
"01331","北海道 松前町","1994100000","1994年度","","14,202,019",""
"01331","北海道 松前町","1993100000","1993年度","","13,537,726",""
"01331","北海道 松前町","1992100000","1992年度","","13,086,932",""
"01331","北海道 松前町","1991100000","1991年度","","12,198,408",""
"01331","北海道 松前町","1990100000","1990年度","","11,450,165",""
"01331","北海道 松前町","1989100000","1989年度","","10,651,580",""
"01332","北海道 福島町","2000100000","2000年度","","7,320,460",""
"01332","北海道 福島町","1999100000","1999年度","","7,616,025",""
"01332","北海道 福島町","1998100000","1998年度","","7,628,972",""
"01332","北海道 福島町","1997100000","1997年度","","8,092,050",""
"01332","北海道 福島町","1996100000","1996年度","","8,040,544",""
"01332","北海道 福島町","1995100000","1995年度","","8,220,889",""
"01332","北海道 福島町","1994100000","1994年度","","8,007,569",""
"01332","北海道 福島町","1993100000","1993年度","","7,480,194",""
"01332","北海道 福島町","1992100000","1992年度","","7,586,351",""
"01332","北海道 福島町","1991100000","1991年度","","6,978,774",""
"01332","北海道 福島町","1990100000","1990年度","","6,316,855",""
"01332","北海道 福島町","1989100000","1989年度","","6,283,461",""
"01333","北海道 知内町","2000100000","2000年度","","6,071,230",""
"01333","北海道 知内町","1999100000","1999年度","","5,980,892",""
"01333","北海道 知内町","1998100000","1998年度","","6,479,972",""
"01333","北海道 知内町","1997100000","1997年度","","6,661,341",""
"01333","北海道 知内町","1996100000","1996年度","","6,480,803",""
"01333","北海道 知内町","1995100000","1995年度","","6,201,000",""
"01333","北海道 知内町","1994100000","1994年度","","6,025,035",""
"01333","北海道 知内町","1993100000","1993年度","","5,884,608",""
"01333","北海道 知内町","1992100000","1992年度","","5,616,858",""
"01333","北海道 知内町","1991100000","1991年度","","5,489,462",""
"01333","北海道 知内町","1990100000","1990年度","","4,749,056",""
"01333","北海道 知内町","1989100000","1989年度","","4,606,096",""
"01334","北海道 木古内町","2000100000","2000年度","","6,756,888",""
"01334","北海道 木古内町","1999100000","1999年度","","6,999,178",""
